renda;compra;idade;scrcrdt;sexo
6104.83;4879.59;41;392;0
5943.96;4711.78;41;392;0
6032.28;4734.81;41;392;0
5725.23;4707.5;41;392;0
5833.45;4724.73;41;392;0
5682.03;4499.23;41;392;0
5753.25;4625.06;41;392;0
6246.36;4735.19;41;392;0
5798.58;4653.16;41;392;0
5720.55;4571.52;41;392;0
5372.94;4256.03;41;392;0
5738.53;4698.84;41;392;0
5040.12;4528.72;41;614;0
5451.58;4654.76;41;392;0
5745.5;4771.44;41;392;0
6057.82;5112.9;41;392;0
5865.49;4707.53;41;392;0
5823.01;4866.09;41;392;0
5968.51;4845.08;41;392;0
6039.82;4980.5;41;392;0
5490.16;4655.53;41;392;0
5948.87;4892.28;41;392;0
5709.31;4670.86;41;392;0
5727.26;4655.91;41;392;0
5601.26;4652.22;41;392;0
5136.13;4638.74;41;614;0
5686.02;4547.62;41;392;0
6134.52;4735.19;41;392;0
5763.39;5040.57;41;392;0
5904.24;4731.4;41;392;0
5729.09;4718.75;41;392;0
5597.47;4529.83;41;392;0
5783.91;4710.45;41;392;0
5300.95;4411.67;41;392;0
5574.67;4661.0;41;392;0
5314.85;4359.03;41;392;0
5747.67;5255.37;41;392;0
5783.28;4759.36;41;392;0
5712.07;4669.3;41;392;0
5371.47;4435.63;41;392;0
6031.56;4874.77;41;392;0
5701.54;4724.91;41;392;0
5682.03;4497.79;41;392;0
5796.02;4712.85;41;392;0
5698.05;4614.81;41;392;0
6188.03;4735.19;41;392;0
5763.5;5013.73;41;392;0
5756.91;5180.17;41;392;0
5759.06;4852.28;41;392;0
6191.69;5154.49;41;392;0
5729.09;4718.81;41;392;0
5466.81;4306.74;41;392;0
5640.4;4729.84;41;392;0
5260.68;4172.55;41;392;0
5719.91;4661.32;41;392;0
5966.12;5058.74;41;392;0
5681.71;4494.39;41;392;0
5635.33;4386.74;41;392;0
5892.41;4730.85;41;392;0
5681.09;4473.49;41;392;0
5634.88;4670.78;41;392;0
5763.22;4961.14;41;392;0
5594.72;4542.24;41;392;0
5527.34;4426.66;41;392;0
5686.31;4683.05;41;392;0
5687.62;4886.35;41;392;0
6170.32;5126.35;41;392;0
5741.14;4606.44;41;392;0
5928.6;4733.89;41;392;0
5739.09;4903.74;41;392;0
5814.01;4743.01;41;392;0
6034.14;4734.81;41;392;0
5679.88;4398.41;41;392;0
5130.08;4147.11;41;107;0
5783.19;4710.45;41;392;0
5684.03;4529.29;41;392;0
5807.85;4742.23;41;392;0
5854.14;4851.35;41;392;0
5926.98;4914.78;41;392;0
5762.96;4934.72;41;392;0
5540.87;4657.7;41;392;0
5760.65;4867.31;41;392;0
5915.72;4830.9;41;392;0
5991.83;4734.81;41;392;0
6063.93;4734.81;41;392;0
5156.41;4582.88;41;392;0
5704.56;4642.51;41;392;0
5521.84;4656.29;41;392;0
5745.8;4772.55;41;392;0
5688.73;4683.42;41;392;0
5704.99;4688.54;41;392;0
5654.55;4674.38;41;392;0
5766.95;4538.18;41;392;0
5827.7;4837.37;41;392;0
5514.08;4521.89;41;392;0
5574.39;4661.0;41;392;0
6084.95;5127.05;41;392;0
5588.78;4661.58;41;392;0
5971.48;4739.53;41;392;0
5763.61;5100.93;41;392;0
5641.36;4413.3;41;392;0
5619.16;4547.72;41;392;0
5484.62;4656.38;41;392;0
6067.89;5072.86;41;392;0
5609.16;4405.89;41;392;0
5728.39;5433.97;41;392;0
5565.93;4568.34;41;392;0
5680.85;4457.23;41;392;0
5680.14;4434.01;41;392;0
5606.6;4666.33;41;392;0
6089.91;5107.48;41;392;0
5603.64;4679.62;41;392;0
5048.82;4536.38;41;614;0
5648.67;4673.28;41;392;0
6032.95;5093.12;41;392;0
5681.09;4472.56;41;392;0
5595.51;4588.73;41;392;0
5435.18;4271.34;41;392;0
5866.19;4864.7;41;392;0
5629.77;4694.27;41;392;0
5770.68;4833.26;41;392;0
5812.01;4690.27;41;392;0
5516.8;4220.06;41;392;0
6091.85;5108.84;41;392;0
4981.32;4470.33;41;614;0
4993.02;4531.41;32;392;0
5918.63;4710.81;41;392;0
5620.34;4668.29;41;392;0
5933.38;4733.98;41;392;0
5847.77;4824.07;41;392;0
6002.59;4866.79;41;392;0
5403.68;4654.06;41;392;0
5822.79;4719.19;41;392;0
5518.46;4656.29;41;392;0
5720.38;4612.62;41;392;0
5670.79;4513.42;41;392;0
5497.28;4468.18;41;392;0
6337.27;4735.19;41;392;0
5859.37;4808.27;41;392;0
5620.03;4730.81;41;392;0
5622.21;4543.65;41;392;0
5218.63;4372.5;41;392;0
5772.42;4707.76;41;392;0
5342.27;4259.48;41;392;0
5651.51;4673.99;41;392;0
5301.97;4654.06;41;392;0
5547.79;4608.69;41;392;0
6017.02;4734.81;41;392;0
5443.48;4528.79;41;392;0
5761.16;4874.51;41;392;0
5527.87;4656.61;41;392;0
5946.66;4733.98;41;392;0
5326.42;4374.66;41;392;0
5985.25;4911.0;41;392;0
5745.62;4767.0;41;392;0
5822.13;4662.78;41;392;0
6066.99;4898.52;41;392;0
6239.55;4735.19;41;392;0
5757.12;4841.17;41;392;0
5777.88;4708.8;41;392;0
6131.35;5013.7;41;392;0
5766.18;4650.8;41;392;0
5677.81;4381.97;41;392;0
5815.66;4684.18;41;392;0
5834.27;4721.84;41;392;0
5670.44;4491.04;41;392;0
6229.94;5235.76;41;392;0
5512.43;4346.81;41;392;0
5684.05;4724.85;41;392;0
5871.47;4891.02;41;392;0
5751.02;4800.09;41;392;0
5567.32;4665.18;41;392;0
5662.29;4706.62;41;392;0
5645.08;4426.88;41;392;0
5598.32;4290.09;41;392;0
4867.57;4462.38;32;392;0
5253.18;4636.55;41;392;0
6033.04;4821.99;41;392;0
5691.42;4583.47;41;392;0
4761.25;4353.31;32;392;0
4873.06;4466.59;32;392;0
6054.7;5090.47;41;392;0
6055.23;5072.28;41;392;0
5576.88;4335.59;41;392;0
5443.44;4654.76;41;392;0
5923.72;4778.19;41;392;0
5713.82;4750.82;41;392;0
6284.94;4735.19;41;392;0
5880.02;4729.38;41;392;0
5586.61;4622.69;41;392;0
5615.63;4667.73;41;392;0
5830.68;4671.84;41;392;0
5724.32;4694.07;41;392;0
5722.75;4700.99;41;392;0
6203.46;5123.0;41;392;0
5741.78;4699.63;41;392;0
5674.39;4770.43;41;392;0
5726.8;4712.2;41;392;0
5196.19;4604.59;41;392;0
5739.4;4752.41;41;392;0
5763.39;5059.78;41;392;0
5953.84;4986.98;41;392;0
5946.99;4733.98;41;392;0
5100.05;4311.2;41;392;0
5761.94;4911.31;41;392;0
5994.95;4734.81;41;392;0
5763.22;4952.28;41;392;0
5737.68;4698.53;41;392;0
5928.08;4892.09;41;392;0
5681.71;4495.77;41;392;0
5749.48;4701.8;41;392;0
5431.69;4658.47;41;392;0
5384.99;4499.8;41;392;0
5730.4;4688.17;41;392;0
5836.02;4692.52;41;392;0
5722.43;4697.93;41;392;0
5358.85;4654.06;41;392;0
5939.93;4718.2;41;392;0
5762.22;4914.13;41;392;0
5962.27;5047.71;41;392;0
5447.14;4602.15;41;392;0
5530.13;4431.69;41;392;0
6163.83;5125.01;41;392;0
5696.07;4685.21;41;392;0
5756.07;4834.25;41;392;0
5699.36;4584.76;41;392;0
5865.17;4831.27;41;392;0
5697.38;4607.46;41;392;0
5597.76;4707.94;41;392;0
5454.92;4177.51;41;392;0
5626.39;4745.32;41;392;0
6158.88;5005.04;41;392;0
6085.56;4734.81;41;392;0
5398.6;4413.87;41;392;0
5871.42;4955.9;41;392;0
5858.08;4724.21;41;392;0
4925.14;4496.64;32;392;0
6058.81;4768.07;41;392;0
5488.81;4543.88;41;392;0
6015.5;4734.81;41;392;0
5372.65;4332.0;41;392;0
6130.63;5102.47;41;392;0
5426.12;4654.4;41;392;0
5981.21;4998.91;41;392;0
5700.3;4686.27;41;392;0
5506.24;4595.56;41;392;0
5745.8;4772.0;41;392;0
5483.24;4388.38;41;392;0
5969.6;4744.47;41;392;0
6336.49;5120.59;41;392;0
5620.13;4607.3;41;392;0
5584.18;4504.54;41;392;0
5545.73;4656.6;41;392;0
5439.5;4277.88;41;392;0
5403.25;4429.48;41;392;0
5990.24;4734.81;41;392;0
5676.7;4703.43;41;392;0
5763.6;4996.99;41;392;0
5087.9;4582.15;41;614;0
5739.71;4639.62;41;392;0
5867.65;4867.31;41;392;0
5748.27;4889.58;41;392;0
5741.35;4756.14;41;392;0
5878.33;4907.12;41;392;0
5318.22;4332.49;41;392;0
5742.03;4758.02;41;392;0
6072.22;4734.81;41;392;0
5519.2;4366.88;41;392;0
6149.86;5090.74;41;392;0
5691.22;4582.82;41;392;0
5431.0;4385.9;41;392;0
5763.5;5014.39;41;392;0
5911.57;5158.06;41;392;0
5680.85;4466.51;41;392;0
5944.8;4743.62;41;392;0
6047.04;4734.81;41;392;0
5961.7;4734.81;41;392;0
5873.84;4729.15;41;392;0
5886.09;4735.72;41;392;0
5763.39;5042.63;41;392;0
5959.91;4734.81;41;392;0
5904.95;4731.4;41;392;0
5785.93;4803.35;41;392;0
5679.88;4407.43;41;392;0
5983.81;5020.81;41;392;0
6068.44;4734.81;41;392;0
5553.38;4658.79;41;392;0
5344.99;4654.06;41;392;0
5385.86;4284.26;41;392;0
5318.34;4520.35;41;392;0
5652.81;4625.73;41;392;0
5442.57;4473.27;41;392;0
5652.98;4781.59;41;392;0
5710.77;4664.71;41;392;0
5747.92;4786.68;41;392;0
5427.69;4654.76;41;392;0
5753.62;5205.69;41;392;0
6041.97;5010.16;41;392;0
5725.16;4694.48;41;392;0
5105.89;4603.13;41;614;0
5452.78;4110.15;41;392;0
5588.34;4538.44;41;392;0
5600.13;4573.78;41;392;0
5465.34;4655.05;41;392;0
5706.63;4650.2;41;392;0
5483.8;4655.53;41;392;0
5335.81;4326.87;41;392;0
5483.78;4499.91;41;392;0
5204.25;4731.88;41;614;0
5953.79;4734.53;41;392;0
5679.88;4395.36;41;392;0
5683.08;4682.66;41;392;0
6069.94;4746.79;41;392;0
5404.97;4580.21;41;392;0
5763.22;4981.37;41;392;0
6010.87;5124.14;41;392;0
5551.37;4645.29;41;392;0
5590.72;4460.77;41;392;0
5763.22;4990.95;41;392;0
5751.39;5225.55;41;392;0
5860.73;4818.33;41;392;0
5730.86;4611.63;41;392;0
5692.85;4723.68;41;392;0
5636.61;4671.03;41;392;0
6100.78;5030.32;41;392;0
5171.25;4180.37;41;392;0
5739.91;4754.0;41;392;0
5278.12;4443.21;41;392;0
5696.78;4604.95;41;392;0
5223.38;4621.51;41;392;0
5695.26;4597.14;41;392;0
5501.29;4642.05;41;392;0
5477.62;4655.53;41;392;0
5218.16;4290.03;32;392;0
5762.96;4938.04;41;392;0
5763.6;5005.28;41;392;0
5576.87;4661.25;41;392;0
5869.03;4728.72;41;392;0
5682.33;4504.82;41;392;0
5549.23;4658.79;41;392;0
5743.95;4765.82;41;392;0
5565.41;4257.2;41;392;0
5900.82;4950.24;41;392;0
5721.23;4694.7;41;392;0
5953.44;4683.43;41;392;0
5624.45;4570.88;41;392;0
5510.27;4561.44;41;392;0
5544.33;4658.03;41;392;0
5982.63;4734.81;41;392;0
5318.05;5113.86;41;392;1
5598.14;4664.92;41;392;0
5702.45;4631.02;41;392;0
5833.5;4791.71;41;392;0
5666.75;4678.33;41;392;0
5822.44;4928.85;41;392;0
5607.28;4618.82;41;392;0
5563.62;4685.82;41;392;0
5658.99;4675.69;41;392;0
5963.4;4734.81;41;392;0
5758.09;4844.46;41;392;0
6071.89;4938.84;41;392;0
5835.82;4769.29;41;392;0
6056.22;4938.27;41;392;0
5353.32;4475.12;41;392;0
6194.94;4735.19;41;392;0
5924.07;4733.98;41;392;0
4808.46;4297.75;41;614;0
4751.93;4135.25;32;392;0
5445.03;4312.26;41;392;0
5763.61;5085.34;41;392;0
5125.73;4104.37;41;392;0
5477.38;4655.53;41;392;0
6042.04;4992.17;41;392;0
5655.59;4347.29;41;392;0
5221.68;4754.04;41;614;0
5455.6;4431.03;41;392;0
5728.39;5434.92;41;392;0
5593.22;4664.0;41;392;0
5478.68;4502.26;41;392;0
5736.9;4745.14;41;392;0
4923.19;4416.96;41;614;0
5763.39;5056.4;41;392;0
5715.72;4642.57;41;392;0
5440.32;4654.76;41;392;0
5349.72;4224.28;41;392;0
5786.74;4650.59;41;392;0
5719.68;4721.51;41;392;0
5423.84;4368.91;41;392;0
5299.97;4451.81;36;392;0
5736.11;4742.39;41;392;0
6026.93;4971.2;41;392;0
5724.85;4694.21;41;392;0
5356.31;4654.06;41;392;0
5675.19;4573.71;41;392;0
5736.04;4714.91;41;392;0
6055.52;5102.09;41;392;0
6251.4;4735.19;41;392;0
5533.38;4352.55;41;392;0
5889.27;4985.51;41;392;0
5875.25;4729.15;41;392;0
5361.14;4325.67;41;392;0
5371.61;4267.41;41;392;0
5494.41;4655.81;41;392;0
5694.52;4595.24;41;392;0
5574.14;4661.0;41;392;0
5668.58;4588.57;41;392;0
5763.61;5114.51;41;392;0
5568.41;4585.22;41;392;0
5721.71;4849.03;41;392;0
5679.88;4398.8;41;392;0
5346.39;4202.2;41;392;0
6211.23;4859.44;41;392;0
5979.82;4826.11;41;392;0
5259.16;4192.54;32;392;0
5671.6;4680.26;41;392;0
5782.01;4710.26;41;392;0
5732.5;4697.39;41;392;0
6173.54;5118.66;41;392;0
5761.94;4900.83;41;392;0
5469.04;4655.27;41;392;0
5673.0;4680.26;41;392;0
5583.35;4662.44;41;392;0
6014.28;4934.05;41;392;0
5487.03;4330.2;41;392;0
5514.04;4656.17;41;392;0
5458.73;4654.76;41;392;0
5640.15;4453.03;41;392;0
5340.04;4367.94;41;392;0
5761.94;4899.71;41;392;0
6043.99;4929.82;41;392;0
6084.82;5061.25;41;392;0
5722.43;4699.08;41;392;0
5679.88;4421.17;41;392;0
5631.57;4645.37;41;392;0
6171.37;5318.88;41;392;0
5525.35;4656.61;41;392;0
5577.6;4661.44;41;392;0
5755.0;4824.86;41;392;0
5738.15;4569.2;41;392;0
5518.91;4563.9;41;392;0
5602.18;4665.94;41;392;0
5687.28;4683.05;41;392;0
5340.01;4654.06;41;392;0
5883.58;4785.32;41;392;0
5834.54;4805.85;41;392;0
5760.65;4871.05;41;392;0
6000.69;4819.11;41;392;0
5313.97;4465.43;41;392;0
5507.98;4213.99;41;392;0
5763.39;5044.71;41;392;0
5829.85;4720.87;41;392;0
5636.39;4536.17;41;392;0
6167.85;5120.06;41;392;0
5570.92;4387.36;41;392;0
5468.59;4611.84;41;392;0
5732.05;4728.67;41;392;0
5356.07;4436.0;41;392;0
5744.1;4643.98;41;392;0
5760.49;4774.93;41;392;0
5763.39;5062.76;41;392;0
4760.5;4236.9;32;392;0
6018.52;4825.81;41;392;0
6313.91;5181.74;41;392;0
6111.2;5006.38;41;392;0
5656.43;4674.75;41;392;0
5548.26;4243.65;41;392;0
6080.59;4873.48;41;392;0
5643.14;4334.55;41;392;0
5697.06;4606.07;41;392;0
5384.3;4654.06;41;392;0
5722.03;4693.12;41;392;0
6179.31;4967.93;41;392;0
5763.5;5025.95;41;392;0
5712.49;4838.33;41;392;0
5848.97;4724.86;41;392;0
5746.23;4777.92;41;392;0
5707.73;4653.89;41;392;0
5527.95;4226.65;41;392;0
5417.76;4279.08;41;392;0
5926.29;4733.98;41;392;0
5810.44;4568.45;41;392;0
4959.98;4514.03;32;392;0
5717.67;4840.62;41;392;0
6093.01;4735.19;41;392;0
5763.22;4953.06;41;392;0
5686.95;4552.32;41;392;0
5736.05;4829.92;41;392;0
5517.73;4588.4;36;392;0
5755.16;4826.42;41;392;0
5713.53;4648.73;41;392;0
5734.19;4703.64;41;392;0
5652.45;4586.25;41;392;0
6106.39;5046.64;41;392;0
5620.64;4542.22;41;392;0
5657.62;4609.68;41;392;0
6121.77;5076.5;41;392;0
5534.36;4231.16;41;392;0
5690.5;4577.54;41;392;0
5634.68;4713.16;41;392;0
5995.35;4734.81;41;392;0
5684.03;4524.99;41;392;0
5605.93;4675.62;41;392;0
6075.23;5059.09;41;392;0
5415.62;4290.94;41;392;0
5714.2;4674.78;41;392;0
6318.71;4735.19;41;392;0
5550.41;4508.29;41;392;0
4761.18;4033.38;32;392;0
5763.22;4958.16;41;392;0
6042.37;5155.28;41;392;0
5647.78;4666.68;41;392;0
5661.3;4676.36;41;392;0
5732.53;4704.14;41;392;0
5718.05;4710.58;41;392;0
5433.4;4471.58;41;392;0
5738.8;4698.84;41;392;0
5649.81;4702.44;41;392;0
5436.7;4654.76;41;392;0
5921.14;4733.65;41;392;0
5617.97;4657.29;41;392;0
6100.18;4943.48;41;392;0
5861.92;5026.16;41;392;0
5670.31;4556.75;41;392;0
6038.35;4734.81;41;392;0
5995.88;5153.67;41;392;0
5873.01;4582.04;41;392;0
5745.94;4446.58;41;392;0
5697.55;4611.16;41;392;0
5682.33;4511.56;41;392;0
5350.05;4654.06;41;392;0
5866.7;5028.62;41;392;0
6273.46;5374.08;41;392;0
6074.21;4734.81;41;392;0
5684.81;4683.05;41;392;0
5280.97;4234.64;41;392;0
6081.22;5053.72;41;392;0
6070.83;5216.4;41;392;0
5516.8;4219.99;41;392;0
5523.77;4565.69;41;392;0
5993.02;4890.48;41;392;0
5508.71;4533.64;41;392;0
5707.73;4654.23;41;392;0
5309.04;4407.23;41;392;0
5498.51;4655.81;41;392;0
6146.22;4958.86;41;392;0
5763.22;4952.18;41;392;0
5893.57;4874.85;41;392;0
5761.16;4874.6;41;392;0
5435.62;4461.51;41;392;0
5965.56;5058.18;41;392;0
5279.88;4648.36;41;392;0
5052.24;4499.26;41;392;0
5603.65;4497.62;41;392;0
5565.89;4496.46;41;392;0
5745.65;4700.97;41;392;0
6045.15;4734.81;41;392;0
5257.25;4807.05;41;614;0
5351.83;4401.74;41;392;0
5714.34;4675.3;41;392;0
5890.45;5026.69;41;392;0
6134.28;5076.7;41;392;0
5847.12;4724.43;41;392;0
5748.76;4788.78;41;392;0
5763.22;4990.73;41;392;0
5143.09;4024.67;41;107;0
6057.26;5045.27;41;392;0
5259.62;4332.59;41;392;0
5909.34;4732.15;41;392;0
5927.62;4733.98;41;392;0
6039.96;4873.28;41;392;0
5861.89;5052.15;41;392;0
5721.92;4696.79;41;392;0
5822.53;4674.49;41;392;0
6109.38;5257.33;41;392;0
5583.37;4518.28;41;392;0
4870.13;4666.0;36;614;0
5667.25;4366.61;41;392;0
5720.44;4769.78;41;392;0
5700.62;4875.56;41;392;0
5843.03;4723.7;41;392;0
5761.94;4898.76;41;392;0
5593.52;4644.64;41;392;0
5092.55;4056.33;41;107;0
5982.64;4734.81;41;392;0
4775.61;4387.8;32;392;0
5654.02;4674.38;41;392;0
5310.43;4387.52;41;392;0
5477.32;4578.57;41;392;0
5758.78;4847.63;41;392;0
6262.93;4735.19;41;392;0
5684.03;4531.2;41;392;0
5925.57;5153.41;41;392;0
6372.29;5273.54;41;392;0
5404.38;4476.28;41;392;0
5559.72;4659.49;41;392;0
5278.64;4647.91;41;392;0
5955.39;4905.15;41;392;0
5747.17;4781.7;41;392;0
5905.63;4731.4;41;392;0
5056.73;4545.55;41;614;0
5790.57;4915.55;41;392;0
5569.16;4519.57;41;392;0
5608.86;4627.39;41;392;0
5876.67;4745.8;41;392;0
5942.76;4792.65;41;392;0
5753.25;5212.14;41;392;0
5721.72;4692.93;41;392;0
5519.18;4558.1;41;392;0
5828.51;4718.28;41;392;0
6322.72;5183.38;41;392;0
5982.69;4734.81;41;392;0
5378.63;4654.06;41;392;0
5362.7;4154.6;41;392;0
4952.6;3850.74;41;392;0
6032.93;4982.76;41;392;0
5680.85;4467.66;41;392;0
5481.13;4434.75;41;392;0
6129.65;5177.35;41;392;0
5768.26;4941.82;41;392;0
5704.14;4640.93;41;392;0
5683.12;4682.84;41;392;0
5807.43;4715.85;41;392;0
5825.46;4823.02;41;392;0
5725.36;4708.26;41;392;0
6247.41;4735.19;41;392;0
5714.54;4676.36;41;392;0
5919.5;4733.19;41;392;0
5490.01;4446.65;41;392;0
5763.61;5074.48;41;392;0
5049.7;4537.29;41;614;0
5288.52;4849.73;41;614;0
5906.62;4774.65;41;392;0
5756.29;4834.35;41;392;0
5444.44;4455.68;36;392;0
5421.98;4654.4;41;392;0
6085.08;4831.44;41;392;0
5553.27;4379.34;41;392;0
6039.18;5043.3;41;392;0
5723.17;4702.45;41;392;0
5747.29;5259.51;41;392;0
5903.16;5027.03;41;392;0
5242.11;4288.18;32;392;0
5660.17;4584.71;41;392;0
5878.28;4729.15;41;392;0
5600.51;4468.17;41;392;0
5378.88;4398.66;41;392;0
6013.35;4935.66;41;392;0
5561.13;4254.17;41;392;0
5991.08;4887.62;41;392;0
5788.45;5043.94;41;392;0
5920.86;4889.13;41;392;0
5899.77;4731.4;41;392;0
5970.4;4813.58;41;392;0
5444.45;4392.47;41;392;0
5920.6;5025.14;41;392;0
6006.17;5098.77;41;392;0
5754.38;4817.33;41;392;0
5488.25;4458.52;41;392;0
6005.05;4734.81;41;392;0
5759.06;4853.07;41;392;0
6192.4;4735.19;41;392;0
5801.97;4644.18;41;392;0
5379.6;4384.86;41;392;0
5843.81;4723.95;41;392;0
5376.42;4654.06;41;392;0
5426.96;4654.76;41;392;0
5548.53;4656.99;41;392;0
5651.94;4524.46;41;392;0
5217.13;4748.89;41;614;0
5773.72;4708.01;41;392;0
5964.39;4734.81;41;392;0
5698.5;4708.54;41;392;0
5595.47;4570.09;41;392;0
5875.14;4804.26;41;392;0
5733.0;4865.56;41;392;0
5528.27;4477.73;41;392;0
5952.83;4928.3;41;392;0
5073.09;4271.09;32;392;0
5523.08;4454.96;41;392;0
5009.79;4498.93;41;614;0
5402.17;4654.06;41;392;0
5797.77;4713.12;41;392;0
5882.2;4729.38;41;392;0
5762.22;4920.0;41;392;0
5882.09;4807.45;41;392;0
6471.08;5407.42;41;392;0
5857.43;4844.8;41;392;0
5626.31;4671.35;41;392;0
5700.91;4686.46;41;392;0
5052.56;4540.22;41;614;0
5213.93;4333.27;32;392;0
5763.6;5009.29;41;392;0
5818.53;4701.93;41;392;0
5692.87;4589.11;41;392;0
5750.8;5229.22;41;392;0
6049.52;5037.38;41;392;0
5550.45;4806.68;41;392;0
5416.51;4153.3;41;392;0
5761.65;4652.36;41;392;0
5628.25;4416.7;41;392;0
5591.34;4421.73;41;392;0
5446.5;4654.76;41;392;0
5313.1;4342.45;41;392;0
5597.98;4489.36;41;392;0
5763.39;5032.11;41;392;0
5686.79;4683.05;41;392;0
5499.02;4359.77;41;392;0
6067.42;4916.82;41;392;0
5763.22;4982.42;41;392;0
5491.81;4653.87;41;392;0
5680.14;4434.4;41;392;0
5560.76;4253.83;41;392;0
5815.74;4833.16;41;392;0
5762.96;4934.98;41;392;0
6235.15;4856.73;41;392;0
5141.56;4246.46;41;392;0
5318.05;5025.17;41;392;1
5661.87;4587.47;41;392;0
5826.79;4768.83;41;392;0
5884.77;4785.54;41;392;0
5587.17;4487.83;41;392;0
5888.9;4687.77;41;392;0
5903.04;4758.17;41;392;0
5937.75;4835.83;41;392;0
5363.84;4405.94;41;392;0
5474.78;4190.21;41;392;0
5648.88;4546.2;41;392;0
5664.27;4447.03;41;392;0
5749.02;4790.41;41;392;0
5493.2;4655.53;41;392;0
5904.98;5033.29;41;392;0
5763.22;4994.18;41;392;0
5956.1;4762.04;41;392;0
5698.98;4618.18;41;392;0
5452.19;4654.76;41;392;0
5673.63;4573.16;41;392;0
6014.83;4734.81;41;392;0
5876.8;4812.23;41;392;0
6054.33;4999.32;41;392;0
6170.12;4985.61;41;392;0
5763.39;5039.81;41;392;0
5761.17;4705.26;41;392;0
5854.68;4726.37;41;392;0
5756.91;5180.44;41;392;0
5841.68;4778.37;41;392;0
6269.48;5032.18;41;392;0
5761.16;4877.6;41;392;0
5955.28;4734.53;41;392;0
5488.58;4127.63;41;392;0
5610.22;4799.65;41;392;0
5794.85;4712.85;41;392;0
5673.52;4497.97;41;392;0
5687.91;4567.16;41;392;0
5663.9;4677.49;41;392;0
5523.73;4656.29;41;392;0
5862.39;4690.32;41;392;0
5576.64;4650.86;41;392;0
5763.39;5057.99;41;392;0
5913.67;4920.7;41;392;0
5744.46;5280.84;41;392;0
6149.32;4977.71;41;392;0
5763.61;5104.9;41;392;0
5687.38;4559.6;41;392;0
5497.85;4496.37;41;392;0
5367.63;4282.17;41;392;0
5931.24;4909.65;41;392;0
5402.03;4654.06;41;392;0
6011.03;4964.88;41;392;0
5972.45;4967.16;41;392;0
6077.13;5129.86;41;392;0
5823.86;4735.99;41;392;0
5960.07;4824.05;41;392;0
5305.53;4617.75;41;392;0
5333.51;4117.68;41;392;0
5954.21;4849.54;41;392;0
5689.26;4837.89;41;392;0
5702.45;4632.18;41;392;0
5744.92;4769.02;41;392;0
5359.96;4654.06;41;392;0
5736.59;4743.63;41;392;0
6248.77;5362.38;41;392;0
5479.48;4193.44;41;392;0
5701.31;4686.62;41;392;0
5927.3;4787.55;41;392;0
5607.71;4666.33;41;392;0
5426.57;4289.17;41;392;0
6136.91;4735.19;41;392;0
5813.04;4827.65;41;392;0
5868.86;4980.45;41;392;0
5766.43;4706.57;41;392;0
5719.33;4555.26;41;392;0
5842.69;4723.7;41;392;0
5587.08;4673.96;41;392;0
5761.94;4909.5;41;392;0
5016.02;4543.55;32;392;0
5910.41;4910.54;41;392;0
5225.25;4758.64;41;614;0
5726.98;4695.11;41;392;0
5555.87;4725.14;41;392;0
5682.33;4514.13;41;392;0
5830.35;4720.87;41;392;0
5964.18;4849.28;41;392;0
5990.87;4853.64;41;392;0
5704.2;4687.81;41;392;0
5702.69;4632.84;41;392;0
5680.85;4462.94;41;392;0
5735.93;4480.81;41;392;0
5426.41;4331.91;41;392;0
5824.9;4851.72;41;392;0
6251.1;4735.19;41;392;0
5355.12;4518.4;41;392;0
5753.31;4809.76;41;392;0
5532.49;4588.35;41;392;0
5680.85;4460.97;41;392;0
5144.59;4574.61;41;392;0
5753.59;4703.18;41;392;0
6160.35;4913.05;41;392;0
5668.35;4697.93;41;392;0
5520.17;4542.17;41;392;0
5649.79;4708.38;41;392;0
5941.08;4733.98;41;392;0
5763.7;4739.68;41;392;0
5581.35;4643.84;41;392;0
6113.51;4735.19;41;392;0
5736.11;4742.08;41;392;0
5953.41;4804.62;41;392;0
5679.52;4386.41;41;392;0
5838.28;4722.41;41;392;0
5746.01;4775.47;41;392;0
5670.68;4528.52;41;392;0
5629.39;4669.34;41;392;0
5912.53;4731.72;41;392;0
5740.14;4696.53;41;392;0
5986.09;4734.81;41;392;0
5901.84;4731.4;41;392;0
5317.83;4947.3;41;392;1
6153.76;5067.78;41;392;0
5693.87;4775.62;41;392;0
5312.17;4304.71;41;392;0
6023.38;4948.79;41;392;0
5729.86;4721.94;41;392;0
5693.12;4684.75;41;392;0
5753.52;4810.11;41;392;0
5942.58;4733.98;41;392;0
5760.4;4862.44;41;392;0
5675.53;4640.12;41;392;0
5847.27;4722.71;41;392;0
5885.83;4812.76;41;392;0
4918.42;3889.94;41;392;0
5730.09;4615.72;41;392;0
6003.2;4998.52;41;392;0
5678.36;4382.6;41;392;0
5761.33;4882.51;41;392;0
5681.71;4494.08;41;392;0
5754.06;4784.58;41;392;0
5689.28;4574.19;41;392;0
5763.39;5059.37;41;392;0
5722.32;4683.44;41;392;0
5631.02;4746.08;41;392;0
5924.95;4733.98;41;392;0
5385.03;4654.06;41;392;0
5865.94;4694.6;41;392;0
5699.18;4618.36;41;392;0
5898.25;4933.34;41;392;0
5530.78;4430.31;41;392;0
6172.4;5206.26;41;392;0
5898.78;4785.79;41;392;0
5831.99;4740.04;41;392;0
5835.37;4562.09;41;392;0
5292.78;4384.52;41;392;0
5760.65;4872.44;41;392;0
